,VPN Usage (hours per week),SIM Card Changes,Trading Accounts,Recharge Frequency,Dependents,Streaming Services,Payment Delay of Streaming Services (per year),Family Defaulters,Smart Cards,Medical Bills,Default in GST filing (per quarter),Antivirus Subscriptions,Shopping Behavior (returns per month),Utility Bills (per month),Registered Vehicles,Registered Vehicles Challan (per year),Certificates,Licenses,Insurances,FDs Dissolved,International Transactions,Public Memberships,Pet Bills (per year),Accounts,UPI Failures
127,1.05,2.0,1.0,1.0,4.0,4.0,3.0,2.0,4.0,19824.0,1.0,1.0,0.0,13611.0,0.0,0.0,1.0,1.0,3.0,0.0,17.0,0.0,11630.0,1.0,35.0
128,9.11,2.0,2.0,2.0,2.0,2.0,1.0,1.0,3.0,8377.2,1.0,0.0,0.0,5517.0,1.0,1.0,1.0,1.0,1.0,0.0,16.0,0.0,71221.4,1.0,19.0
129,6.29,1.0,2.0,2.0,6.0,3.0,3.0,1.0,4.0,5204.2,1.0,0.0,1.0,21860.0,0.0,0.17638851702213287,1.0,1.0,2.0,1.0,10.0,0.0,14084.9,4.0,32.0
130,11.91,1.0,2.0,2.0,3.0,2.0,2.0,2.0,4.0,11053.8,0.0,1.0,0.0,21224.0,1.0,0.0,0.0,0.0,1.0,0.0,10.0,0.0,36363.1,2.0,43.0
131,9.11,1.0,2.0,0.0,0.0,4.0,1.0,1.0,3.0,8906.5,1.0,1.0,0.0,17699.0,1.0,1.0,0.0,2.0,1.0,2.0,14.0,0.0,18954.8,1.0,13.0
132,10.27,1.0,1.0,0.0,2.0,2.0,3.0,4.0,3.0,12858.4,1.0,0.0,1.0,6092.0,1.0,1.0,0.0,1.0,1.0,0.0,2.0,0.0,79923.5,2.0,26.0
133,3.58,2.0,1.0,1.0,3.0,4.0,1.0,3.0,3.0,18949.7,1.0,2.0,1.0,4520.0,1.0,0.0,0.0,1.0,1.0,0.0,13.0,0.0,24369.3,1.0,46.0
134,5.7,0.0,2.0,1.0,4.0,2.0,1.0,2.0,2.0,12430.7,0.35452789068222046,1.0,1.0,14203.0,1.0,0.0,0.0,0.0,2.0,0.0,31.0,0.0,63018.4,0.0,50.0
135,18.88,1.0,2.0,1.0,3.0,4.0,0.0,4.0,2.0,12935.8,0.0,0.0,0.0,20171.0,1.0,0.0,0.0,1.0,2.0,1.0,15.0,0.0,63844.2,0.0,18.0
136,7.46,1.0,1.0,1.0,1.0,0.0,1.0,0.0,3.0,13791.7,1.0,1.0,0.0,10083.0,0.0,0.4119623601436615,1.0,1.0,1.0,0.0,9.0,0.0,14584.4,6.0,38.0
137,6.71,3.0,3.0,2.0,2.0,2.0,0.0,3.0,1.0,591.3,1.0,1.0,1.0,11374.0,1.0,1.0,0.0,1.0,1.3152735233306885,1.0,8.0,0.0,42058.6,3.0,14.0
138,12.64,2.0,2.0,1.0,1.0,2.0,0.0,4.0,3.0,6163.7,0.0,1.0,0.0,21635.0,0.0,1.0,0.0,1.0,2.0,0.0,11.0,0.0,47349.7,3.0,16.0
139,1.61,2.0,2.0,1.0,4.0,4.0,2.0,0.0,3.0,11863.6,1.0,1.0,0.0,20445.0,1.0,0.0,1.0,0.0,0.0,0.0,21.0,0.0,62571.1,1.0,13.0
140,8.46,0.0,1.0,1.0,0.0,3.0,1.0,2.0,4.0,9059.8,1.0,1.0,1.0,5815.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,38335.3,2.0,31.0
141,5.02,1.0,1.0,2.0,1.0,2.0,2.0,1.8892499208450317,3.0,13626.3,1.0,0.0,1.0,9178.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,43530.2,3.0,6.0
142,6.8,2.0,3.0,1.0,4.0,3.0,1.0,2.0,1.0,3969.6,1.0,1.0,0.0,9603.0,0.0,0.0,0.0,0.0,2.0,0.0,22.0,0.0,67524.6,0.0,15.0
143,4.88,1.0,1.0,1.0,0.0,3.0,1.0,3.0,3.0,6811.0,1.0,0.0,0.0,12247.0,0.0,1.0,1.0,2.0,3.0,1.0,6.0,0.0,34724.4,1.0,31.0
144,1.77,0.0,2.0,1.0,3.0,5.0,2.0,2.0,2.0,18312.9,1.0,1.0,0.0,24220.0,0.0,0.0,1.0,1.0,1.0,0.0,8.0,0.0,4018.6,2.0,44.0
145,7.29,1.0,3.0,1.0,3.0,2.0,1.0,3.0,3.0,13171.0,1.0,1.0,1.0,20968.0,1.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,66169.1,2.0,10.0
146,11.28,1.0,1.0,2.0,2.401385545730591,4.0,3.0,2.0,2.0,8915.2,1.0,1.0,0.0,13888.0,0.0,1.0,0.0,1.0,0.0,1.0,3.0,0.0,4108.6,3.0,22.0
147,14.7,1.0,2.0,2.0,1.0,3.0,2.0,2.0,2.0,10499.0,0.0,0.0,0.0,14193.0,1.0,1.0,2.0,0.0,2.0,0.0,7.0,0.0,42874.9,4.0,22.0
148,9.35,1.0,0.0,0.0,2.0,3.0,1.0,3.0,1.0,3761.2,1.0,1.0,0.0,6351.0,0.0,0.0,0.0,0.0,1.0,1.0,16.0,0.0,56346.3,6.0,7.0
149,7.01,1.2134721279144287,2.0,1.0,1.0,3.0,1.0,0.0,4.0,19000.7,2.0,0.0,1.0,4396.0,0.0,1.0,1.0,1.0,0.0,0.0,4.0,0.0,5867.2,3.0,41.0
150,11.02,2.0,1.0,1.0,0.0,3.0,2.0,1.0,3.0,8666.4,1.0,0.0,1.0,23546.0,1.0,0.0,0.0,1.0,0.0,0.0,24.0,0.0,27183.1,1.0,6.0
151,8.17,1.0,2.0,1.0,2.0,3.0,1.0,0.0,3.0,5165.0,0.0,0.0,0.0,12886.0,1.0,0.0,0.0,1.0,1.0,1.0,23.0,0.0,37568.1,3.0,28.0
152,6.8,2.0,0.0,1.470870018005371,5.0,4.0,0.0,2.0,3.0,10203.8,1.0,1.0,1.0,5606.0,0.0,0.0,2.0,1.0,1.0,0.0,18.0,0.0,20101.3,4.0,13.0
153,4.6,1.0,1.0,1.0,2.0,2.0,2.0,3.0,3.0,19568.3,1.0,2.0,0.0,5144.0,1.0,0.0,1.0,1.0,1.0,0.0,4.0,0.0,6140.8,2.0,13.0
154,11.38,1.0,1.0,1.0,3.0,3.0,1.0,3.0,3.0,5072.9,0.6346402764320374,0.0,0.0,9921.0,1.0,0.0,1.0,0.0,0.0,1.0,13.0,0.0,1058.2,2.0,30.0
155,8.12,2.0,1.0,2.0,5.0,2.0,0.0,5.0,2.0,3786.3,0.0,1.0,0.0,8380.0,0.0,1.0,1.0,1.0,2.0,0.0,1.0,0.0,58314.9,2.0,35.0
156,15.23,1.0,2.0,1.0,2.0,3.0,3.0,1.0,1.0,7056.8,1.0,1.0,2.0,9519.0,1.0,1.0,1.0,0.0,0.0,0.0,16.0,0.0,29294.8,3.0,35.0
157,11.46,1.0,2.0,2.0,3.0,5.0,1.0,2.0,4.0,6399.9,0.0,0.0,0.0,16310.0,0.0,0.0,2.0,1.0,1.0,1.0,2.0,0.0,10267.1,1.0,42.0
158,7.33,1.0,2.0,2.0,1.0,3.0,1.0,3.0,4.0,11166.7,1.0,0.0,0.0,8054.0,1.0,1.0,1.0,1.0,3.0,0.0,6.0,0.0,57361.0,2.0,9.0
159,10.66,1.0,2.0,2.0,1.0,1.0,1.0,4.0,3.0,12626.9,1.0,1.0,0.0,6321.0,0.0,0.0,1.0,0.0,1.0,0.0,5.0,0.0,73660.7,2.0,18.0
160,7.66,2.0,2.0,2.0,3.0,3.0,1.0,0.0,3.0,9842.5,1.0,0.0,2.0,6457.0,1.0,0.0,2.0,1.0,1.0,1.0,3.0,0.0,21287.8,2.0,48.0
161,2.89,1.0,2.0,2.0,0.0,2.0,1.0,2.0,3.0,17.6,1.0,1.0,0.0,4547.0,1.0,0.0,1.0,1.0,1.0,0.0,3.0,0.0,45513.8,0.0,56.0
162,8.28,2.0,1.0,2.0,0.0,2.0,2.0,3.0,3.0,1130.8,0.0,1.0,0.0,10420.0,1.0,0.0,0.5960229635238647,1.0,4.0,1.0,6.0,1.0,29740.3,2.0,22.0
163,12.48,2.0,0.0,1.0,1.0,2.0,1.0,3.0,3.0,14328.3,0.0,0.0,0.0,10674.0,1.0,0.0,0.0,1.0,0.0,0.0,12.0,0.0,62301.9,2.0,23.0
164,12.3,2.0,1.0,1.0,1.0,3.0,2.0,2.0,5.0,19686.6,1.0,1.0,0.0,17286.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,42942.9,4.0,36.0
165,8.86,2.0,1.0,1.0,1.0,1.0,2.0,4.0,1.0,5788.5,0.0,1.0,0.0,22454.0,1.0,1.0,0.0,0.0,1.0,1.0,8.0,0.0,59054.4,3.0,49.0
166,6.93,1.0,1.0,2.0,1.0,2.0,3.0,2.0,1.0,7670.2,1.0,1.0,0.0,21387.0,0.0,0.0,0.0,1.0,2.0,0.0,10.0,0.0,32723.0,0.0,49.0
167,0.63,2.0,0.0,1.0,3.0,1.0,1.0,3.0,2.0,6605.6,0.0,1.0,0.0,12764.0,0.0,0.0,1.0,0.0,1.0,1.0,13.0,0.0,14972.3,5.0,9.0
168,6.21,1.0,2.0,1.0,2.0,4.0,4.0,2.0,2.0,10555.1,0.0,1.0,0.0,15081.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,7004.5,2.0,43.0
169,17.31,0.0,2.0,2.0,3.0,1.0,3.0,1.0,4.0,4965.0,1.0,1.0,1.0,15689.0,1.0,1.0,1.0,0.0,1.5368638038635254,1.0,14.0,0.0,41538.1,3.0,58.0
170,10.48,2.0,1.0,1.0,4.0,1.0,1.0,0.0,2.0,7146.5,1.0,0.0,1.0,7860.0,1.0,0.0,0.0,0.0,1.0,0.0,9.0,0.0,17652.7,0.0,47.0
171,10.38,1.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,12597.2,0.0,0.0,0.0,10405.0,1.0,1.0,1.0,2.0,0.0,0.0,14.0,0.0,30717.1,3.0,44.0
172,10.91,2.0,0.0,2.0,4.0,3.0,3.0,5.0,3.0,15151.1,0.0,0.0,1.0,26233.0,1.0,1.0,2.0,0.0,1.0,0.0,4.0,0.0,40447.5,0.0,20.0
173,9.31,0.0,2.0,1.0,4.0,3.0,1.0,5.0,1.0,2980.5,1.0,1.0,0.0,5894.0,0.0,0.0,1.0,1.0,2.0,1.0,9.0,0.0,34904.7,3.0,51.0
174,8.96,3.0,0.0,1.0,2.0,2.0,3.0,3.0,3.0,12527.1,2.0,0.0,1.0,13556.0,0.0,1.0,0.0,1.0,1.0,0.0,3.0,0.0,54103.5,4.0,39.0
175,7.66,1.0,1.0,1.0,4.0,1.0,0.0,1.0,4.0,1886.2,2.0,1.0,1.0,17061.0,0.0,1.0,0.0,0.0,1.0,1.0,11.0,0.0,37580.9,2.0,18.0
176,7.56,0.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,4381.4,0.0,1.0,1.0,7434.0,0.0,1.0,1.0,1.0,2.0,0.0,3.0,0.016086336225271225,62650.2,2.0,44.0
177,12.58,1.0,1.0,1.0,3.0,2.0,2.0,2.0,3.0,12321.9,1.0,0.0,0.0,8925.0,1.0,0.0,0.7186614871025085,1.0,1.0,2.0,16.0,0.0,7018.7,2.0,7.0
178,7.06,2.0,1.0,1.0,6.0,3.0,0.0,4.0,4.0,2753.0,0.0,2.0,0.0,10961.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,14653.7,1.0,34.0
179,12.04,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,484.9,1.0,0.0,1.0,7243.0,1.0,0.0,0.0,1.0,1.0,1.0,10.0,1.0,19153.6,2.0,44.0
180,12.0,1.0,0.0,2.0,3.0,3.0,2.0,0.0,3.0,6680.0,0.0,1.0,1.0,10158.0,0.0,1.0,1.0,0.0,1.0,1.0,5.0,0.0,53106.3,3.0,14.0
181,11.04,0.0,3.0,1.0,2.0,2.0,3.0,3.0,2.0,4166.0,1.0,0.0,1.0,8603.0,1.0,0.0,1.0,1.0,0.0,1.0,4.0,0.0,42957.1,2.0,31.0
182,1.77,2.0,2.0,0.0,2.0,3.0,2.0,1.0,2.0,8166.7,2.0,1.0,0.0,10104.0,1.0,0.0,1.0,2.0,1.0,1.0,15.0,0.0,22968.1,1.0,15.0
183,4.14,3.0,1.0,0.0,1.0,4.0,3.0,2.0,2.0,16545.8,1.0,0.0,1.0,13451.0,0.0,1.0,1.0,1.0,1.0,1.0,7.0,0.0,16802.8,5.0,31.0
184,6.24,0.0,2.0,2.0,2.0,1.0,0.0,4.0,1.0,15154.2,0.0,1.0,0.0,4898.0,0.0,0.0,1.0,0.0,1.0,1.0,15.0,0.0,17432.7,2.0,37.0
185,12.16,0.0,2.0,1.0,2.8026883602142334,4.0,1.0,2.0,4.0,13601.3,1.0,1.0,1.0,10028.0,1.0,0.0,1.0,0.0,1.0,1.0,19.0,0.0,16697.6,5.0,48.0
186,12.62,1.0,2.0,1.0,2.0,2.0,1.0,4.0,3.0,1347.7,1.0,1.0,1.0,10084.0,0.0,0.0,0.0,1.0,2.0,1.0,15.0,0.0,42786.0,1.0,14.0
187,1.89,1.0,2.0,1.0,2.0,2.0,0.0,2.229534149169922,4.0,18043.2,1.0,1.0,1.0,7940.0,1.0,0.0,1.0,0.0,1.0,0.0,6.0,0.0,8612.7,3.0,36.0
188,6.35,1.0,3.0,2.0,2.0,1.0,0.0,1.0,4.0,13164.6,1.0,1.0,1.0,12359.0,1.0,1.0,1.0,1.0,1.0,0.0,10.0,0.0,15983.9,3.0,22.0
189,12.21,1.0,2.0,2.0,2.0,4.0,5.0,3.0,3.0,8310.4,1.0,1.0,0.0,6584.0,0.0,0.0,1.0,0.0,1.0,0.0,28.0,0.0,12491.5,3.0,46.0
190,5.51,0.0,3.0,2.0,1.0,3.0,0.0,0.0,4.0,10279.7,1.0,1.0,1.0,4550.0,0.0,0.0,1.0,1.0,2.0,0.0,19.0,0.0,47456.7,0.0,15.0
191,15.95,1.0,2.0,2.0,5.0,4.0,2.0,0.0,2.0,15210.4,1.0,1.0,0.0,6424.0,1.0,0.0,1.0,0.0,2.0,1.0,19.0,0.0,24718.6,4.0,26.0
192,8.01,1.0,2.0,0.0,5.0,3.0,1.0,0.0,3.0,13375.4,0.0,1.0,1.0,11657.0,0.0,1.0,0.0,1.0,1.0,1.0,27.0,0.0,4939.8,2.0,30.0
193,14.18,1.0,1.0,2.0,2.0,2.0,4.0,3.0,3.0,14785.8,1.0,1.0,1.0,14939.0,0.0,0.0,1.0,0.0,2.0,1.0,17.0,0.0,5871.9,5.0,32.0
194,7.41,1.0,1.0,2.0,3.0,2.0,1.0,2.0,2.0,14115.1,1.0,0.0,0.0,7016.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,21579.6,2.0,31.0
195,6.34,1.0,2.0,1.0,2.0,4.0,1.0,0.0,4.0,10455.9,1.0,1.0,1.0,14440.0,0.0,0.0,1.0,2.0,2.0,0.0,29.0,0.0,20914.0,2.0,17.0
196,6.75,1.0,3.0,1.0,3.0,2.0,2.0,3.0,4.0,14550.6,1.0,1.0,2.0,14143.0,1.0,0.0,1.0,2.0,3.0,1.0,34.0,0.0,12121.9,4.0,37.0
197,12.84,2.0,0.0,1.0,2.0,1.0,1.0,2.0,4.0,9219.1,1.0,1.0,0.0,17384.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,22365.1,0.0,27.0
198,6.41,0.0,2.0,2.0,0.0,2.0,3.0,6.0,4.0,10380.0,1.0,1.0,1.0,11436.0,1.0,1.0,1.0,0.0,1.0,1.0,12.0,0.0,88442.4,0.0,29.0
199,9.84,1.0,2.0,2.0,1.0,3.0,2.0,1.0,2.0,12996.9,1.0,1.0,1.0,10615.0087890625,0.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,14137.2,3.0,2.0
200,7.670571327209473,1.0,0.0,2.0,3.0,1.0,3.0,5.0,3.0,14223.9,1.0,1.0,0.0,19357.0,1.0,1.0,1.0,1.0,1.0,1.0,7.0,0.0,15370.7,2.0,41.0
201,14.32,0.0,2.0,1.0,1.0,3.0,4.0,5.0,2.0,3155.1,0.0,1.0,0.0,19376.0,1.0,0.0,0.0,1.0,1.0,1.0,14.0,0.0,40654.1,4.0,14.0
202,4.32,2.0,3.0,2.0,2.0,2.0,4.0,2.0,1.0,6513.2,0.0,1.0,1.0,6747.0,1.0,0.0,0.0,1.0,0.0,1.0,5.0,0.0,34520.8,2.0,23.0
203,7.41,1.0,2.0,2.0,5.0,2.0,1.0,4.0,3.0,12412.4,1.0,1.0,1.0,8308.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,33162.0,2.0,19.0
204,3.76,1.0,0.0,1.0,0.0,2.0,3.0,0.0,3.0,4579.8,1.0,1.0,0.0,11682.0,0.0,0.0,1.0,0.0,2.0,1.0,13.0,0.0,53869.9,3.0,35.0
205,8.89,1.0,3.0,2.0,4.0,3.0,2.0,0.0,2.0,10344.9,1.0,0.0,1.0,7730.0,2.0,1.0,2.0,1.0,2.0,1.0,18.0,0.0,29608.2,1.0,24.0
206,7.16,1.0,1.0,2.0,2.0,4.0,1.634994387626648,3.0,2.0,12377.8,1.0,0.0,0.0,8431.0,0.0,0.0,1.0,2.0,1.0,1.0,26.0,0.0,22554.2,5.0,29.0
207,2.44,1.0,0.0,1.0,1.0,2.0,1.0,3.0,2.0,14666.2,0.0,1.0,0.0,17662.0,1.0,0.0,0.0,1.0,1.0,0.0,12.0,0.0,54618.8,4.0,31.0
208,12.2,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,7041.4,1.0,1.0,1.0,24013.0,1.0,1.0,1.0,2.0,1.0,1.0,3.0,0.0,53149.0,2.0,29.0
209,6.88,2.0,1.0,2.0,6.0,3.0,2.0,1.0,4.0,11954.6,0.0,1.0,0.0,7232.0,0.0,1.0,0.0,1.0,2.0,1.0,7.0,0.0,2357.7,0.0,20.0
210,8.05,1.0,2.0,1.0,2.0,2.0,0.0,2.0,4.0,6982.2,0.0,1.0,1.0,9702.0,1.0,1.0,1.0,2.0,2.0,1.0,3.0,0.0,49429.0,1.0,24.0
211,7.2,1.0,1.0,0.0,0.0,3.0,0.0,1.0,2.0,5985.4,1.0,0.0,0.0,5906.0,0.0,1.0,0.0,1.0,1.0,0.0,11.0,0.0,54696.8,2.0,34.0
212,8.0,1.0,1.0,1.0,3.0,3.0,2.0,2.0,3.0,9630.4326171875,0.0,1.0,1.0,3555.0,0.0,1.0,1.0,0.0,1.0,1.0,6.0,0.0,10664.6,2.0,28.0
213,0.94,0.0,1.0,2.0,1.0,3.0,2.0,0.0,2.0,16345.0,0.0,1.0,0.0,4748.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,55634.1,2.0,35.0
214,11.66,3.0,1.0,1.0,5.0,2.0,2.0,3.0,5.0,6309.2,1.0,0.0,1.0,6990.0,1.0,0.0,0.0,0.0,1.0,1.0,9.0,1.0,53251.2,1.0,55.0
215,6.43,2.0,2.0,2.0,2.0,1.0,2.0,3.0,3.0,14566.6,1.0,0.0,1.0,7149.0,1.0,1.0,0.6511378884315491,2.0,1.0,1.0,14.0,0.0,39122.6,3.0,24.0
216,10.46,2.0,2.0,2.0,3.0,2.0,1.0,3.0,3.0,8327.2,0.0,2.0,1.0,13047.0,0.0,0.0,1.0,1.0,1.0,0.0,9.0,0.0,49272.8,1.0,30.0
217,2.54,1.0,2.0,0.0,4.0,4.0,1.0,2.0,1.0,2644.9,1.0,1.0,1.0,4877.0,0.0,1.0,0.0,0.0,0.0,0.0,7.0,0.0,28809.4,0.0,10.0
218,8.35,1.0,1.0,1.0,6.0,2.0,1.0,2.0,2.0,12241.6,1.0,1.0,0.0,12113.0,1.0,1.0,0.0,0.0,0.0,1.0,7.0,0.0,73809.8,1.0,18.0
219,13.38,3.0,1.0,2.0,5.0,3.0,0.0,2.0,1.0,537.0,0.0,1.0,0.0,15562.0,0.0,0.0,1.0,1.0,1.0,1.0,15.0,0.0,49773.8,3.0,49.0
220,7.11,1.0,2.0,1.0,1.0,1.0,2.0,4.0,3.0,11396.8,0.0,2.0,1.0,6886.0,1.0,0.0,1.0,1.0,0.0,1.0,10.0,0.0,52083.8,2.0,4.0
221,4.85,1.0,3.0,3.0,2.0,3.0,1.0,2.0,4.0,11046.3,0.0,0.0,1.0,9310.0,0.0,0.0,1.0,2.0,1.0,0.0,2.0,0.0,31071.1,3.0,45.0
222,3.29,1.0,0.0,2.0,3.0,2.0,0.0,4.0,3.0,2668.5,1.0,0.0,1.0,11621.0,1.0,1.0,1.0,1.0,3.0,2.0,2.0,0.0,60029.6,0.0,21.0
223,12.36,1.0,1.0,1.0,1.0,2.0,5.0,1.0,4.0,12347.2,1.0,1.0,1.0,16739.0,0.0,0.0,0.0,1.0,0.0,1.0,10.0,0.0,14177.8,1.0,38.0
224,5.38,2.0,1.0,1.0,2.0,3.0,3.0,3.0,2.0,11025.7,0.0,1.0,1.0,9986.0,0.0,0.0,1.0,1.0,1.0,0.0,8.0,0.0,13976.5,2.0,15.0
225,15.88,1.0,2.0,1.0,5.0,5.0,3.0,1.0,4.0,13377.5,0.6231890916824341,0.0,1.0,18145.0,1.0,0.0,1.0,1.0,1.0,0.0,6.0,0.0,25758.5,3.0,33.0
226,5.49,2.0,1.0,1.0,1.0,2.0,1.0,4.0,3.0,10691.1,0.0,1.0,1.0,12282.0,0.0,0.0,1.0,1.0,0.0,1.0,9.0,0.0,35662.1,1.0,33.0
227,7.93,0.0,2.0,2.0,2.0,1.0,2.0,4.0,4.0,2595.2,1.0,1.0,1.0,12398.0,0.0,1.0,1.0,0.0,0.0,0.0,18.0,0.0,32407.1,3.0,16.0
228,7.7,1.0,0.0,1.0,0.0,2.0,3.0,0.0,4.0,12717.0,1.0,1.0,0.0,8368.0,0.0,1.0,0.0,1.0,1.0,1.0,32.0,0.0,23668.1,5.0,26.0
229,2.47,2.0,2.0,2.0,3.0,3.0,2.0,1.0,2.0,8665.3,1.0,0.0,1.0,11221.0,1.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,23767.3,2.0,27.0
230,7.860786437988281,2.0,1.0,2.0,3.0,2.0,1.0,3.0,2.7407267093658447,6543.2,1.0,1.0,1.0,11932.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,55654.1,2.0,17.0
231,9.87,2.0,1.0,1.0,4.0,2.0,2.0,5.0,3.0,6493.2,0.0,0.0,1.0,14324.0,0.0,1.0,1.0,0.0,2.0,1.0,26.0,0.0,35479.6,5.0,8.0
232,10.67,1.0,1.0,1.0,4.0,3.0,1.0,1.0,3.0,3928.1,0.0,1.0,0.0,12310.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,309.0,2.0,46.0
233,8.34,1.0,1.0,1.0,1.0,2.0,0.0,2.0,2.0,3287.7,0.0,0.0,0.0,8861.0,0.0,0.0,0.0,0.0,1.0,0.0,23.0,0.0,32250.3,0.0,19.0
234,11.61,2.0,2.0,3.0,4.0,2.0,3.0,2.0,3.0,3661.0,2.0,1.0,1.0,11113.0,0.0,0.0,0.0,1.0,0.0,0.0,17.0,0.0,34373.7,1.0,19.0
235,10.8,2.0,0.0,2.0,6.0,4.0,1.0,1.0,3.0,15034.4,1.0,1.0,0.0,4716.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,23674.5,3.0,34.0
236,4.81,1.0,3.0,1.0,4.0,3.0,0.0,4.0,1.0,8941.4,0.0,2.0,1.0,4507.0,2.0,0.0,0.0,1.0,3.0,0.0,9.0,0.0,4330.4,4.0,54.0
237,7.14,1.0,3.0,2.0,4.0,2.0,2.0,5.0,4.0,8052.8,1.0,1.0,1.0,9859.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,68702.0,1.0,29.0
238,4.06,0.0,2.0,2.0,3.0,2.0,0.0,3.0,5.0,5256.4,1.0,0.0,1.0,4227.0,1.0,0.0,1.0,0.0,2.0,1.0,14.0,0.0,8660.9,1.0,8.0
239,3.91,2.0,3.0,1.0,3.0,2.0,2.0,1.0,3.0,8571.3,0.0,0.0,2.0,26835.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,32114.3,5.0,20.0
240,10.32,2.0,2.0,1.0,4.0,3.0,2.0,2.0,1.0,11726.0,0.0,1.0,0.0,11152.0,1.0,1.0,0.7195857763290405,1.0,1.0,1.0,24.0,0.0,2854.2,4.0,33.0
241,8.41,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,6406.9,0.0,1.0,1.0,10259.0,1.0,0.0,1.0,0.0,2.0,0.0,26.0,0.0,54134.5,3.0,6.0
242,9.12,2.0,2.0,1.0,6.0,3.0,0.0,1.0,4.0,19547.8,2.0,0.0,1.0,12111.0,1.0,0.0,1.0,1.0,1.0,1.0,20.0,0.0,45118.8,2.0,34.0
243,10.55,2.0,0.0,1.0,2.0,3.0,1.0,3.0,3.0,13581.8,1.0,1.0,2.0,15658.0,1.0,0.0,0.0,0.0,2.0,0.0,17.0,0.0,11011.1,1.0,34.0
244,5.83,2.0,2.0,1.0,3.0,1.0,0.0,2.0,3.0,7091.1,1.0,1.0,0.0,7575.0,0.0,1.0,1.0,0.0,1.0,2.0,7.0,0.0,26577.4,3.0,24.978492736816406
245,7.14,1.0,0.0,2.0,3.0,3.0,1.0,2.0,3.0,20634.5,1.0,1.0,0.0,17935.0,1.0,1.0,0.0,0.0,1.0,0.0,9.0,-0.015770085155963898,44615.3,4.0,38.0
246,9.18,1.0,2.0,2.0,4.0,4.0,5.0,2.856343984603882,1.0,737.1,1.0,2.0,1.0,12045.0,0.0,1.0,0.0,1.0,2.0,1.0,8.0,0.0,21889.1,1.0,17.0
247,3.24,2.0,2.0,0.0,2.0,3.0,1.0,4.0,2.0,15031.4,0.0,1.0,0.0,12409.0,1.0,0.0,1.0,1.0,2.0,0.0,2.0,0.0,46795.4,2.0,28.0
248,11.93,1.0,0.0,2.0,2.0,1.0,1.0,0.0,1.0,9008.0,1.0,0.0,1.0,7413.0,0.0,0.0,0.0,2.0,1.0,0.0,5.0,0.0,43015.2,3.0,39.0
249,6.55,2.0,2.0,1.0,2.0,2.0,1.0,1.0,3.0,4400.7,1.0,1.0,2.0,4423.0,0.0,0.0,1.0,1.0,2.0,0.0,4.0,0.0,28916.2,3.0,42.0
250,9.72,1.0,2.0,2.0,4.0,2.0,0.0,3.0,3.0,20727.3,1.0,1.0,0.0,14534.0,1.0,1.0,1.0,1.0,0.0,1.0,26.0,0.0,11575.8,3.0,18.0
251,18.5,1.3511418104171753,1.0,2.0,4.0,4.0,1.0,1.0,1.0,3320.1,0.0,1.0,1.0,9021.0,0.0,1.0,0.0,0.0,2.0,2.0,6.0,0.0,64128.1,2.0,38.0
252,7.87,1.0,0.0,1.0,2.0,3.0,2.0,0.0,4.0,14251.1,1.0,1.0,0.0,7294.0,1.0,0.0,1.0,2.0,0.0,1.0,4.0,0.012544120661914349,30116.6,3.0,8.0
253,5.08,1.0,0.0,2.0,2.0,3.0,1.0,0.0,4.0,9689.4,0.0,1.0,1.0,15023.0,0.0,0.0,1.0,1.0,0.0,1.0,5.0,0.0,23271.5,2.0,15.0
254,5.1,1.0,2.0,2.0,1.0,3.0,2.0,3.0,2.0,14725.7,0.0,2.0,0.0,12429.0,1.0,0.0,1.0,0.0,0.0,1.0,5.0,0.0,61285.5,3.0,53.0
255,2.43,1.0,1.0,2.0,2.0,3.0,1.0,2.0,1.0,9383.4,0.0,1.0,0.0,9070.0,1.0,0.0,1.0,1.0,1.0,0.0,15.0,0.0,59935.5,4.0,14.0
256,10.99,1.0,0.0,2.0,2.0,2.0,5.0,3.0,4.0,3604.1,0.0,0.0,1.0,6255.0,1.0,1.0,0.0,2.0,2.0,1.0,8.0,0.0,21296.4,3.0,15.0
